5585149	1213503_5
5574817	1345423
5324320	42028_0
5301016	D0000042623023
5619243	83401_6
5717384	1093970
5572898	29231_12
5594237	1336482_0
5397604	29122
5301282	D0000042498057
5595635	1306927_0
5516333	33345_13
5602779	46745_55
5697987	83953_2
5515877	1228502_3
5624343	168147_0
5720037	D0000042590423
5515564	36886_7
5321688	349272_0
5715976	519690_1
5650169	159015_0
5586696	1273289
5570220	47995_21
5393030	140964_0
5294594	D0000042436336
5519429	36886_8
5717632	29208_0
5583260	910120_1
5465448	95069461_22
5692854	167376_2
5695261	185465_11
5431755	78788_14
5311156	352117
5333134	346216
5399318	28600_4
5719534	314996_0
5620600	1212624_8
5518822	79072_17
5551611	170571_11
5521622	1212520_5
5412183	156516_0
5390083	365967
5479375	47285_23
5589365	1256592_8
5312750	321319_2
5631023	321195_0
5356783	27578_3
5603687	1309095
5392673	46183
5299409	D0000042282582
5368542	58899
5595934	28303
5642159	838500_4
5585005	169352
5390361	38877_1
5499337	1212286_6
5362027	30005_0
5391752	154491
5620811	362560_1
5658685	166347_0
5708948	1271207_3
5428628	157061_0
5338521	72094-2_0
5720066	D0000042249074
5522963	41003287_121
5404310	163711_10
5590703	320987
5531716	1219429_0
5687962	562040
5747433	82023_2
5478611	DOM_0000000002232685_0
5346304	28424
5389930	16763_0
5698910	626300_1
5451955	95068967_0
5749527	833220
5757839	83405_1
5499081	36364_6
5351147	47708
5288484	D0000042581005
5342310	70333_0
5563710	1295753
5548703	2327054_8
5528864	36145_94
5524556	1307496
5305536	180864_8
5319266	348090
5328681	43631_0
5484231	33921_1
5498272	13040_4
5424063	158546_1
5357781	139905
5476708	2894_28
5433906	162426
5395543	78592_0
5566187	1321273_0
5387431	321758_0
5629826	184425_0
5655740	181076
5612746	345233_0
5572328	1256544_10
5516188	31976_11
5607463	29412
5554094	1295125_0
5389749	158459_0
5645013	1212694
5798666	169067
5321473	349315_4
5410465	76503
5573030	78475_3
5432455	160436_3
5317139	58290
5388105	321403
5466713	DOM_0000000002551495_0
5636974	173462_0
5667649	174628_0
5568607	2327055_3
5532725	3180065_4
5715191	151253_1
5665001	169168_22
5454249	46706
5664543	313111_24
5340928	18899
5553701	40996413_0
5605484	1212616_0
5684958	1224647_67
5409109	78542
5318353	343320_6
5295856	155698496
5342403	29289_1
5303404	D0000042461416
5319339	83590_24
5311675	72781_1
5645522	166594
5432201	78381_14
5711397	985175_2
5422656	158349_3
5637353	185318
5637018	175712
5611217	917250_0
5391542	48271
5410811	157664_0
5543783	1270998_3
5435351	161303_5
5403128	158178_6
5557319	1293510_0
5722106	573640_1
5618662	1367734_0
5445862	163876_1
5656458	309403
5511794	1344671
5645641	150260
5498575	95071493_21
5429601	74366_3
5409193	156723
5360519	57548
5741238	158399_0
5695986	811370_13
5755917	159005_1
5554822	1297962_2
5469545	95071641_2
5485445	40156_32
5611705	1214168_0
5289396	D0000042509268
5396690	161537_2
5286755	D0000042527957_1
5526917	1368771
5606107	1373741_4
5355677	16862
5364010	30137_0
5449062	79196_3
5711724	146186_0
5295216	D0000042323399
5297218	D0000042393416
5723095	180093_1
5726327	166903_1
5496500	DOM_0000000002038525
5602261	47095_0
5746995	998625_1
5493581	1318712_0
5290514	D0000042818480
5290875	1066850_1
5593453	1369864
5290759	D0000042659301_0
5578769	1213590
5329636	29493
5530879	1117224_3
5400792	16748_2
5292494	D0000042351204
5638108	829130
5520320	159045_14
5304118	172062
5559852	1284654_1
5446334	157789_0
5511243	1370481_2
5522989	95076947_3
5575173	2411021_2
5444343	72689
5332702	347969
5575274	2411021_10
5602852	176975_1
5698498	601260_7
5393791	42145
5336555	17312
5639016	471250_9
5293194	D0000042334948
5588905	47904_16
5484397	39581_12
5401650	160419_0
5600058	1251505_7
5422937	158964_25
5664840	752190_1
5713416	95076220_0
5799166	181183_0
5569942	1213773
5601669	1284797_3
5567006	1212322_12
5645677	176974_0
5555203	51539_14
5618073	169893
5408610	158787_0
5562861	1219438_9
5571739	1214209_5
5368998	28337
5527175	29516_11
5645923	1007445
5365930	15347
5747059	939115_8
5391889	163866
5400195	79129_3
5517409	1213889
5293956	D0000042399026
5477574	1306429_21
5409803	159782
5718136	165773_0
5523428	41521037
5335827	85385_1
5427419	78564_15
5487558	8460
5614285	1936935_1
5727303	178536
5409521	157786_2
5497494	49972_2
5711433	830730_14
5362827	55349_1
5704056	844160
5613974	1212271
5314030	351938
5567459	1390192_0
5617571	1212242
5642248	1000615_0
5724539	82507
5402451	78137_9
5470671	38746_2
5647520	180936_4
5691174	168480
5755181	181708_1
5512141	1297604_37
5286463	D0000042781392
5397123	77742_1
5628806	610900_2
5499941	41502_2
5627837	180077_6
5479240	37257_15
5361820	40579_5
5295112	D0000042432158
5553569	1213735_0
5603872	1384283_0
5431208	160507_25
5319616	83590_35
5448789	78978
5757444	815000_1
5637322	83709_6
5328113	30119
5645750	82989_41
5554070	1253097
5287238	D0000042640831
5299027	D0000042455229
5709709	306230_0
5387785	158051
5576451	1422863
5644870	163427
5721429	595950_2
5428227	157974_0
5560948	165960
5583843	172352_0
5636906	662670_1
5350386	55675_0
5352147	42075
5298201	D0000042417790
5300907	D0000042632250
5444139	76737_3
5624131	1362474_0
5476829	41094_0
5315027	342829_0
5393118	162098_1
5610811	364837_2
5576140	1293213
5600383	1214239_2
5636343	181531
5657538	47280_11
5323715	342830_0
5304578	D0000042238243
5602206	1269692_0
5757570	920690
5739760	1082150_1
5716879	330618_49
5619415	508750_2
5574094	D0000042484504_0
5305330	D0000042837029
5309479	365431_1
5513208	1289318_1
5425286	78191_0
5753404	150918_3
5640192	158525_10
5571315	313413
5528546	1287701
5478646	DOM_0000000002216526
5564395	168054
5483162	47254_13
5521224	32181_24
5521442	17406_18
5323674	319061_38
5392814	45443
5581302	1294180_4
5302845	D0000042249358_0
5575065	181305_1
5367570	159163_0
5351801	161212_1
5688415	161331_0
5719910	571610_2
5723167	909060
5587557	1316113_0
5352407	47563
5355399	364875_32
5518366	DOM_0000000001961485_4
5741055	185236
5581643	156846_5
5606487	797020_1
5510230	1263499
5634094	1066880_7
5387302	322281
5302985	D0000042238418
5387920	58345
5313490	366928_0
5576668	4072142
5500020	1288501_2
5361726	56554
5335201	348911_2
5713776	47780_0
5486113	29514_14
5331296	344224_4
5713763	833580_1
5709574	15695_5
5413714	158886_1
5446156	158591
5410552	160818_2
5606438	1214392_2
5562791	1269691_0
5629441	169110_0
5591715	1265797_0
5485980	36010_40
5362265	29724_0
5337489	16372
5585441	1373007
5352933	29929
5411335	78432_12
5568303	179397_5
5601051	1213566_0
5346787	330618_66
5427819	77863_0
5395706	162338_22
5529743	1212161
5562848	1436732
5592524	1300553_6
5345828	17147
5330628	47100
5433522	161768
5293623	D0000042305826_0
5566880	1277296_1
5341527	712203
5617869	9331
5738823	45187_1
5555077	314151_7
5611547	1214387
5338519	48438_2
5565973	1296046_1
5450156	160610_0
5646533	82989_39
5320990	350585
5363613	46675
5543508	3180291_0
5394984	161113
5632404	344398_3
5548249	335799_4
5397781	163862_4
5334864	16360_0
5556366	1257899_2
5424991	161304_12
5586529	83945_2
5597636	1376583
5427508	162350_2
5662105	180437_0
5293948	D0000042496404
5345865	349607_7
5614408	1325372_0
5446005	78583_4
5340742	40857
5432634	74301_0
5577727	47980_67
5347416	77925_13
5350886	49008_0
5663799	680910_0
5362938	9348
5570408	1212221_12
5478423	DOM_0000000002408619_0
5485095	1342429
5598341	47883_94
5687791	339265_0
5363194	26795
5470829	37181_12
5724317	746040_0
5719086	723820_0
5395294	28581
5411968	161540
5741679	183835
5428460	157499_4
5483097	29616_87
5636381	620460_2
5646411	487930_8
5617921	1214294_2
5500641	3180168_0
5532718	1324833
5317007	344111
5465288	95073594_0
5567932	1213333_2
5295456	D0000042610383
5352432	714054_0
5689872	95081572_0
5407995	157656
5483335	DOM_0000000002129855_1
5568310	1388634
5636371	182723_0
5290430	D0000042646720
5494914	38419_29
5304957	D0000042383883
5341950	344064_1
5550168	41034500
5301356	D0000042402792
5751085	167540_29
5303446	D0000042828107_0
5329862	346077_1
5296750	D0000042432097
5486119	36145_132
5406146	156883
5663981	185759_0
5445502	159775_0
5645872	183062
5288738	D0000042496474
5635705	78664_6
5550438	928740_4
5395984	164153_3
5431071	78549_12
5392372	28278
5477171	34174_55
5547357	1213975
5342872	78085_1
5317424	343006
5648151	83615
5393402	163864_4
5452222	163756_8
5561605	1421515_4
5323646	319061_33
5299523	D0000042441784
5466924	50693
5414278	157319
5429457	159404
5347539	64175_0
5354416	65603_3
5340151	47663_1
5759719	161974_0
5514397	1213239_13
5364787	28963_1
5531074	2109_48
5616397	312812_0
5391844	42416_2
5555704	1319312_0
5359007	15044_0
5474353	42471_11
5638944	145221_3
5596241	348968_0
5752733	1097240_5
5759421	653930_0
5565759	2317623
5448104	159154_13
5297537	D0000042461333
5319028	348943_0
5555037	1212589_1
5297515	D0000042497359
5427994	158939_10
5445102	161306_2
5578124	1347521_4
5524032	4079375
5288247	D0000042539479_1
5637282	158533_0
5527553	1213965_5
5581246	1258947_6
5318721	344360
5544189	1213379_0
5432618	157609
5753817	1213172_0
5400580	29993
5567265	1310650
5620619	185399_2
5401061	157749
5510224	1282741_0
5303387	D0000042248495_0
5405948	159421
5544445	1212923
5557680	1248751_6
5694904	815970_1
5434364	164118_4
5663885	24921
5599748	1297717_0
5646157	183788
5524198	41003287_89
5549952	2287463_4
5741510	312719_5
5651369	47374_7
5467210	DOM_0000000003008774_0
5551923	1263997_15
5721981	918220_2
5721363	82601
5587565	1955732_8
5523559	20642_1
5403149	78611
5568717	1292850_0
5639458	514510_1
5524102	40062_25
5468290	95070269_9
5550292	1399363
5404009	79338
5700931	503180
5523293	4578_50
5554526	51562_1
5395746	158594_0
5313797	365427
5434244	160288_0
5434794	67119_8
5450734	77925_3
5346785	330618_21
5554581	1293976_2
5558718	1287545_16
5603708	1398628_2
5305228	D0000042258968_3
5287441	D0000042601511
5718332	165570
5305276	D0000042211223_2
5753027	526280_1
5546584	1296352
5337825	17124_0
5630254	DOM_0000000002315909_0
5623239	510290_1
5662085	162122_0
5450442	159337_0
5355665	29035_0
5646325	82989_19
5289555	D0000042581188
5660615	83595_0
5645506	179768
5550783	1286095
5559432	1467409_1
5498736	38893
5712100	1059550_1
5497350	DOM_0000000002981572_0
5652840	184296_0
5311034	352018
5333280	343404
5526585	2025590
5569774	146258_1
5593802	1214219
5712509	320587_0
5606186	1373741_15
5431095	158015_1
5310329	344725
5304494	D0000042249055
5714067	523060_10
5518727	322313
5644239	83271_5
5564691	1367195
5392279	28021_2
5324254	352018_36
5435466	158302_1
5559078	1212631_1
5545733	1214303
5719442	808410_2
5716921	508730_1
5305757	D0000042348225
5434765	158883_0
5513955	1368246
5499408	36010_120
5353973	30159_0
5345512	331568_0
5452190	163756
5572073	1213301_5
5598355	1219441
5726354	47185
5474743	40841_5
5692371	1095950_1
5366742	15252_0
5618716	47698
5367753	27990
5603807	1294177
5616468	853740_1
5550302	1370648_1
5611419	1213427_2
5602765	46745_49
5448713	160684_2
5593443	47955_15
5425503	70929_1
5428354	159045_26
5570325	1936674_0
5306271	D0000042383765
5347265	60038_1
5345750	83590_28
5727058	95083096_0
5368045	27655_5
5332830	28129
5341220	84869_0
5703413	1322269
5298796	D0000042209828
5327257	712959_0
5365646	40855_0
5714088	523060_11
5497407	95069218_3
5662702	1307503_2
5721009	502050_10
5447449	95083161_1
5559144	1359369_0
5657541	1006295_0
5598368	2359863_0
5315824	67913_0
5546905	1318428
5320692	365137
5651399	82448_2
5311383	365585
5755910	343513_0
5573758	1213419
5617278	43875
5446837	160990_2
5713143	1332272_0
5408427	78972_0
5576011	1212832
5427232	158014
5661089	944385_3
5430048	78555_55
5363921	69224
5692507	182856
5577558	4075942_1
5624372	345110
5400454	30033
5550500	1212750
5714394	83060_6
5617185	82918
5594267	1212973_2
5747188	184996
5315767	349994_12
5514149	1309240_41
5744004	591640
5621979	1274910_24
5301123	D0000042580784
5610711	3180143
5645406	1096650
5312261	D0000042461553
5495012	38419_30
5312825	837600_1
5611748	1370198_0
5483094	42088_16
5571348	1370353_1
5360156	55287_42
5319829	49651
5687028	83096_8
5497447	37041_23
5493324	45616
5400674	78675_1
5359603	325896
5346509	143681_1
5660880	174770_1
5338687	326256
5714671	147110_1
5637682	175664_2
5452298	95080285
5328216	350712
5560549	1846527_3
5501571	D0000042413602
5656133	170492_0
5757613	168757
5386507	366125
5597305	336987_33
5474591	34125_25
5611338	1213584_1
5605928	1213878
5716881	330618_49
5698566	176255_15
5342941	321620_0
5556928	1214315
5587118	47965_42
5424193	164162
5393322	16699
5607847	DOM_0000000001768002_29
5551899	2232065_0
5517724	32181_168
5479425	47255_8
5648925	158036
5713135	1325541_0
5362857	45470_1
5362524	72330
5354104	27969
5592373	1376178_1
5334438	321370
5335116	57654_1
5543456	1277798_0
5557899	2019059_1
5340559	364204_0
5644335	896480
5299031	D0000042455229_0
5478375	DOM_0000000002470467_0
5752824	717300_0
5323337	321140
5312742	343320_1
5627938	180679
5515186	1366162
5645343	596870_1
5648598	95075119_0
5643992	165629_0
5365494	41249
5432866	77881
5469979	2105250006
5444894	159154_19
5695793	181663_1
5292249	D0000042334821_0
5448491	158574
5487217	1306429_44
5625737	1097930
5519798	37181_21
5610553	3180189_1
5343212	164082_1
5524429	35502_21
5553402	79225_0
5697945	181691_14
5495166	DOM_0000000002790867
5713001	1251046
5522544	1292377_1
5340255	43982_0
5661633	782360_3
5486385	33876_15
5621618	345664_2
5543753	1214071
5580337	167798_1
5649485	175583_4
5615029	1213895
5312824	58112
5334215	28184
5795148	321938_0
5800890	82371
5412074	157626
5710174	1289351_1
5744237	28448
5393490	45210
5338193	26195_0
5386695	326503_5
5470864	37181_8
5610072	344280_25
5720566	1463440_0
5531849	1213955_0
5422853	70855_0
5333915	66665_0
5338070	348318_0
5497319	37041_2
5556222	1212869_12
5449716	159072_9
5578199	1373448_8
5424648	164079
5638403	160150
5623790	163611_0
5387381	162040_5
5652438	505820_0
5568247	82241_0
5290678	D0000042713219
5425204	158817
5710212	326474_0
5395098	29034_2
5409331	78664_31
5317783	55487
5328511	49122
5566868	1298790_1
5331469	344224_8
5584468	4068556_0
5634124	675360_4
5719950	351370_3
5467168	DOM_0000000002803040_2
5545609	1214058_2
5761858	1251503_0
5368710	28704_1
5404624	78579_5
5519615	67694
5650642	344793
5361022	29492
5431740	77732_0
5465753	45641_0
5552166	1289842_0
5598662	2142195_0
5388988	38952
5532920	157501_5
5605438	1378219
5498273	37819_13
5335300	38425_9
5617335	365339_1
5741721	183661
5324609	65728
5754813	181450
5619161	508550_1
5651006	624150
5645465	20170510090856043_3
5598367	2359863_0
5364415	15318_0
5310022	28263_0
5529624	1212892_0
5643182	1304243_0
5367602	327139
5320379	342150_0
5352847	250856_5
5324604	57117_0
5329093	30138
5478833	49763_6
5303711	D0000042227588
5300471	D0000042653466
5405235	161167_12
5368653	156825
5652693	439130_1
5566430	1247243_0
5722413	807490_0
5445328	78719_2
5478606	DOM_0000000002232685
5687801	168418_1
5340636	41408_0
5718523	909520_1
5751345	353790
5452724	156860_28
5469671	47702_9
5687355	150689
5607027	315005
5525751	1369486
5324274	43829_0
5641114	2380071_0
5754416	165167
5580696	1301189_0
5522341	1288498_1
5638997	181085_3
5637249	165750_11
5573906	327119_0
5485762	34125_28
5720132	D0000042249059
5715500	831630
5294152	D0000042305316
5623928	175138_0
5454183	95071238_1
5319734	9387_0
5523602	29616_38
5636031	168331
5394293	30066_0
5353486	48107
5362811	55349_0
5354746	27862_0
5295632	D0000042569418
5618644	2057791_3
5574931	1286090_11
5658288	146625_2
5341344	30109_6
5495719	1397614
5323872	71164_0
5320446	72084_0
5589325	1258798_0
5449821	157050_8
5718714	45199
5510350	13900_2
5583101	2406328_5
5597522	1488705_1
5512169	36010_257
5565883	1213289_1
5317435	349027_13
5478368	DOM_0000000002470467_1
5409597	160851_1
5296159	D0000042334864
5593134	1318301
5320462	71048_1
5351260	161317_2
5615088	1300242
5336676	69390_1
5302941	D0000042393356
5648848	891760
5478182	95075207_2
5364022	30081
5595553	1439479_3
5649352	975495
5313711	71377_1
5331086	365380
5352911	16518
5607052	1403608_2
5368832	326785_1
5633093	1268895_0
5527252	29516_22
5530899	50525_0
5511453	36010_74
5403146	77908
5747879	930850_1
5592676	1298272_3
5577929	1291851_0
5430102	78368_0
5627178	849150_0
5582544	48008_17
5586249	48022
5367579	29435_9
5394586	29676_0
5410023	157271_14
5754601	185825_0
5304260	D0000042270356
5625976	145461_0
5431916	158788_1
5434675	78872
5621159	163119_0
5448827	78938_4
5525282	1327751_1
5741029	1333723_3
5445324	161151_4
5643463	921380_3
5647450	82669
5636189	158523
5593120	49703
5425502	79147_1
5739966	184803
5286774	D0000042651982
5293472	D0000042518342
5497715	45461_2
5742772	711990_0
5328947	40600
5598529	1265942_1
5487638	17644_0
5469445	41599
5430563	162509_0
5332438	16339
5406079	78934
5594644	1387042_1
5510753	1398611
5544107	41042317_2
5550204	163506
5518227	32181_103
5660303	156843_0
5485270	1315666_1
5336055	47510
5479214	37257_3
5444382	163865_0
5597447	336987_86
5464397	DOM_0000000002643226
5639467	83684_1
5499632	38529_31
5531357	1317241_8
5578655	1347339_0
5348225	59109
5339224	61325_0
5552622	3180411
5446614	158899
5639012	471250_14
5368264	58095_0
5710062	29179_0
5288350	D0000042861511
5391843	42416_2
5597622	1564333_4
5570538	1212599_0
5291048	D0000042640491_1
5581538	1443879_1
5522434	36145_109
5703681	1303144
5617803	172342_1
5331815	351474_7
5511571	1296344_0
5425613	157808
5600270	1403208_0
5588534	1258100_0
5757802	82455
5718096	778540_2
5311764	79372_19
5397683	159399_7
5467000	DOM_0000000002860175_0
5515699	41523568_0
5607042	165505_1
5522991	13645_20
5567836	1337716
5555429	1378121
5511233	36010_72
5452339	95072687_0
5600757	1213663_0
5587115	1369972
5665061	82388
5342208	366762
5328130	68569_10
5717917	83272_0
5406307	162352_0
5393236	140964_4
5618128	30187_1
5327891	47035_1
5365132	29817
5634452	82659_0
5566058	1475274_5
5340309	43690_1
5432941	162434_4
5612188	1267941
5748246	1030490
5343469	57931
5290355	D0000042363168
5576780	1213363
5521579	1941179
5529636	1367457
5650635	83946_2
5575631	1213297
5315811	68113_0
5348467	325938
5557970	310205_0
5726256	158455_1
5553173	158624_9
5592423	1904809_1
5496577	35071_40
5484514	49201_0
5533304	326954_0
5598104	1381170
5338505	48599
5407347	78059_4
5594319	2268316_0
5614462	1212698_0
5813701	83168
5561595	51581
5298583	D0000042354274_0
5589894	1212851
5798505	145286
5579203	48001_0
5435810	158848
5497548	41556551
5454363	DOM_0000000002317501
5660985	335442
5297695	D0000042284258
5332577	29587
5701558	157322_0
5315752	85053
5546872	1214199_5
5749173	166406
5595113	312609
5562964	41334
5333710	35262_0
5610539	1214457_2
5695816	311173
5331739	351744
5545096	1121102_18
5570059	1316115_4
5601351	156962_6
5691040	837400
5636337	156137_3
5605293	1213128_1
5353860	44096_2
5448194	158221_2
5394938	78109_11
5570040	1363996_3
5515188	1214405
5567989	1360427_1
5703374	1383642
5687768	481280_0
5801500	1062800
5528658	36145_115
5422485	160226
5606086	1213750_1
5408942	158365_2
5412528	161051_0
5392883	45236_0
5588563	1295079_1
5554824	1390194_14
5320787	73384-4_2
5293632	D0000042487710
5514382	1247990
5395263	162305
5637488	314034
5695482	340370_2
5700681	83769
5349093	345508_0
5742107	313177
5709501	1021575_1
5713287	339756_66
5619072	2263154_0
5586761	830370_1
5354199	349016
5306955	D0000042344591
5721193	543900_6
5659949	165235_0
5399528	28600_8
5484822	33533_83
5447000	160036_3
5303215	D0000042518067_0
5511475	1266395_2
5408877	77569_2
5552906	2085429
5607980	185193_0
5334502	321267_0
5426397	95085829_2
5714927	845630_0
5311700	28631
5623127	2310442_6
5658297	549000
5314889	350202_0
5356324	42160
5413739	160612
5608862	1370295_0
5353033	48308
5755400	349473
5569581	1213265_0
5629250	168802_2
5709627	1371489_14
5586253	1300444_0
5727025	168747
5340719	65630_0
5547261	1388423_1
5302341	D0000042270587
5398728	78555_49
5320923	350638
5395415	28494_5
5340487	320971
5569704	1258441_0
5695052	460300
5638089	165888_5
5574528	4079822_2
5654125	9409
5291322	D0000042436373
5600562	1472837_0
5448515	160515_1
5652646	83378_0
5308299	D0000042837101
5369293	17238_0
5517142	33533_162
5493303	23505_17
5391013	159754_4
5573054	1283743_1
5432978	158350_2
5327028	713799_2
5621791	1212207
5655460	695170
5391598	78654_44
5548355	3179822_0
5564434	1212256_1
5719255	321324
5475284	95071195_2
5621322	178845_0
5649746	1372375_2
5339902	45031
5353447	250856_8
5369020	326033
5412115	157938_2
